Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
5098,Incantation of Two Handed Combat Mastery Other,Increases the target's Two Handed Combat skill by 45 points.,400,5400,593,80,Creature Enchantment,0.15,18,16,5,0.25,1
5099,Two Handed Combat Mastery Self I,Increases the caster's Two Handed Combat skill by 10 points.,1,1800,593,15,Creature Enchantment,0.01,18,16,0,0,1
5100,Two Handed Combat Mastery Self II,Increases the caster's Two Handed Combat skill by 15 points.,50,1800,593,30,Creature Enchantment,0.05,18,16,0,0,1
5101,Two Handed Combat Mastery Self III,Increases the caster's Two Handed Combat skill by 20 points.,100,1800,593,40,Creature Enchantment,0.1,18,16,0,0,1
5102,Two Handed Combat Mastery Self IV,Increases the caster's Two Handed Combat skill by 25 points.,150,1800,593,50,Creature Enchantment,0.15,18,16,0,0,1
5103,Two Handed Combat Mastery Self V,Increases the caster's Two Handed Combat skill by 30 points.,200,1800,593,60,Creature Enchantment,0.2,18,16,0,0,1
5104,Two Handed Combat Mastery Self VI,Increases the caster's Two Handed Combat skill by 35 points.,250,2700,593,70,Creature Enchantment,0.3,18,16,0,0,1
5105,Blessing of T'ing,Increases the caster's Two Handed Combat skill by 40 points.,300,3600,593,70,Creature Enchantment,0.15,18,16,0,0,1
5106,Master Inventor's Item Tinkering Aptitude,Increases the target's Item Tinkering skill by 20 points.,4,1800,563,10,Creature Enchantment,0.01,20,16,0,1,1
5110,Master Soldier's Two Handed Combat Aptitude,Increases the target's Two Handed Combat skill by 20 points.,4,1800,599,10,Creature Enchantment,0.01,18,16,0,1,1
5182,Incantation of Spirit Drinker,Increases the elemental damage bonus of an elemental magic caster by 7%.,350,5400,154,80,Item Enchantment,0.15,57,32768,25,0,1
5183,Incantation of Blood Drinker,Increases a weapon's damage value by 22 points.,350,5400,154,80,Item Enchantment,0.15,57,257,25,0,1
5403,Void Magic Mastery Other I,Increases the target's Void Magic skill by 10 points.,1,1800,645,10,Creature Enchantment,0.01,26,16,0,1,1
5404,Void Magic Mastery Other II,Increases the target's Void Magic skill by 15 points.,50,1800,645,20,Creature Enchantment,0.05,26,16,5,0.85,1
5405,Void Magic Mastery Other III,Increases the target's Void Magic skill by 20 points.,100,1800,645,30,Creature Enchantment,0.1,26,16,5,0.7,1
5406,Void Magic Mastery Other IV,Increases the target's Void Magic skill by 25 points.,150,1800,645,40,Creature Enchantment,0.15,26,16,5,0.55,1
5407,Void Magic Mastery Other V,Increases the target's Void Magic skill by 30 points.,200,1800,645,50,Creature Enchantment,0.2,26,16,5,0.4,1
5408,Void Magic Mastery Other VI,Increases the target's Void Magic skill by 35 points.,250,2700,645,60,Creature Enchantment,0.3,26,16,5,0.25,1
5409,Void Magic Mastery Other VII,Increases the target's Void Magic skill by 40 points.,300,3600,645,70,Creature Enchantment,0.15,26,16,5,0.25,1
5410,Incantation of Void Magic Mastery Other,Increases the target's Void Magic skill by 45 points.,400,5400,645,80,Creature Enchantment,0.15,26,16,5,0.25,1
5411,Void Magic Mastery Self I,Increases the caster's Void Magic skill by 10 points.,1,1800,645,15,Creature Enchantment,0.01,26,16,0,0,1
5412,Void Magic Mastery Self II,Increases the caster's Void Magic skill by 15 points.,50,1800,645,30,Creature Enchantment,0.05,26,16,0,0,1
5413,Void Magic Mastery Self III,Increases the caster's Void Magic skill by 20 points.,100,1800,645,40,Creature Enchantment,0.1,26,16,0,0,1
5414,Void Magic Mastery Self IV,Increases the caster's Void Magic skill by 25 points.,150,1800,645,50,Creature Enchantment,0.15,26,16,0,0,1
5415,Void Magic Mastery Self V,Increases the caster's Void Magic skill by 30 points.,200,1800,645,60,Creature Enchantment,0.2,26,16,0,0,1
5416,Void Magic Mastery Self VI,Increases the caster's Void Magic skill by 35 points.,250,2700,645,70,Creature Enchantment,0.3,26,16,0,0,1
5417,Void Magic Mastery Self VII,Increases the caster's Void Magic skill by 40 points.,300,3600,645,70,Creature Enchantment,0.15,26,16,0,0,1
5418,Incantation of Void Magic Mastery Self,Increases the caster's Void Magic skill by 45 points.,400,5400,645,80,Creature Enchantment,0.15,26,16,0,0,1
5427,Minor Void Magic Aptitude,Increases the target's Void Magic skill by 5 points. Additional spells can be layered over this.,5,780,646,10,Creature Enchantment,0.01,26,16,0,1,1
5428,Major Void Magic Aptitude,Increases the target's Void Magic skill by 15 points. Additional spells can be layered over this.,15,780,646,10,Creature Enchantment,0.01,26,16,0,1,1
5429,Epic Void Magic Aptitude,Increases the target's Void Magic skill by 20 points. Additional spells can be layered over this.,20,780,646,10,Creature Enchantment,0.01,26,16,0,1,1
5430,Moderate Void Magic Aptitude,Increases the target's Void Magic skill by 10 points. Additional spells can be layered over this.,10,780,646,10,Creature Enchantment,0.01,26,16,0,1,1
5434,Master Voidlock's Void Magic Aptitude,Increases the target's Void Magic skill by 20 points.,4,1800,647,10,Creature Enchantment,0.01,18,16,0,1,1
5437,Corruptor's Boon,Increases the target's Void Magic skill by 2 points. Additional spells can be layered over this.,2,780,649,10,Creature Enchantment,0.01,26,16,0,1,1
5438,Corruptor's Boon,Increases the target's Void Magic skill by 15 points. Additional spells can be layered over this.,2,780,649,10,Creature Enchantment,0.01,26,16,0,1,1
5451,Luminous Vitality,Increases maximum health by 5 points. This spell stacks with other effects that increase health.,5,10800,652,70,Life Magic,0.3,31,16,0,0,1
5538,Darkened Heart,Your heart. darkened with hate. provides an increase to your Void Magic skill by 2.,2,10800,649,10,Creature Enchantment,0.01,26,16,0,1,1
5771,Dirty Fighting Mastery Other I,Increases the target's Dirty Fighting skill by 10 points.,1,1800,665,10,Creature Enchantment,0.01,20,16,0,1,1
5772,Dirty Fighting Mastery Other II,Increases the target's Dirty Fighting skill by 15 points.,50,1800,665,20,Creature Enchantment,0.05,20,16,5,0.85,1
5773,Dirty Fighting Mastery Other III,Increases the target's Dirty Fighting skill by 20 points.,100,1800,665,30,Creature Enchantment,0.1,20,16,5,0.7,1
5774,Dirty Fighting Mastery Other IV,Increases the target's Dirty Fighting skill by 25 points.,150,1800,665,40,Creature Enchantment,0.15,20,16,5,0.55,1
5775,Dirty Fighting Mastery Other V,Increases the target's Dirty Fighting skill by 30 points.,200,1800,665,50,Creature Enchantment,0.2,20,16,5,0.4,1
5776,Dirty Fighting Mastery Other VI,Increases the target's Dirty Fighting skill by 35 points.,250,2700,665,60,Creature Enchantment,0.3,20,16,5,0.25,1
5777,Dirty Fighting Mastery Other VII,Increases the target's Dirty Fighting skill by 40 points.,300,3600,665,70,Creature Enchantment,0.15,20,16,5,0.25,1
5778,Incantation of Dirty Fighting Mastery Other,Increases the target's Dirty Fighting skill by 45 points.,400,5400,665,80,Creature Enchantment,0.15,20,16,5,0.25,1
5779,Dirty Fighting Mastery Self I,Increases the caster's Dirty Fighting skill by 10 points.,1,1800,665,15,Creature Enchantment,0.01,20,16,0,0,1
5780,Dirty Fighting Mastery Self II,Increases the caster's Dirty Fighting skill by 15 points.,50,1800,665,30,Creature Enchantment,0.05,20,16,0,0,1
5781,Dirty Fighting Mastery Self III,Increases the caster's Dirty Fighting skill by 20 points.,100,1800,665,40,Creature Enchantment,0.1,20,16,0,0,1
5782,Dirty Fighting Mastery Self IV,Increases the caster's Dirty Fighting skill by 25 points.,150,1800,665,50,Creature Enchantment,0.15,20,16,0,0,1
5783,Dirty Fighting Mastery Self V,Increases the caster's Dirty Fighting skill by 30 points.,200,1800,665,60,Creature Enchantment,0.2,20,16,0,0,1
5784,Dirty Fighting Mastery Self VI,Increases the caster's Dirty Fighting skill by 35 points.,250,2700,665,70,Creature Enchantment,0.3,20,16,0,0,1
5785,Dirty Fighting Mastery Self VII,Increases the caster's Dirty Fighting skill by 40 points.,300,3600,665,70,Creature Enchantment,0.15,20,16,0,0,1
5786,Incantation of Dirty Fighting Mastery Self,Increases the caster's Dirty Fighting skill by 45 points.,400,5400,665,80,Creature Enchantment,0.15,20,16,0,0,1
5795,Dual Wield Mastery Other I,Increases the target's Dual Wield skill by 10 points.,1,1800,668,10,Creature Enchantment,0.01,20,16,0,1,1
5796,Dual Wield Mastery Other II,Increases the target's Dual Wield skill by 15 points.,50,1800,668,20,Creature Enchantment,0.05,20,16,5,0.85,1
5797,Dual Wield Mastery Other III,Increases the target's Dual Wield skill by 20 points.,100,1800,668,30,Creature Enchantment,0.1,20,16,5,0.7,1
5798,Dual Wield Mastery Other IV,Increases the target's Dual Wield skill by 25 points.,150,1800,668,40,Creature Enchantment,0.15,20,16,5,0.55,1
5799,Dual Wield Mastery Other V,Increases the target's Dual Wield skill by 30 points.,200,1800,668,50,Creature Enchantment,0.2,20,16,5,0.4,1
5800,Dual Wield Mastery Other VI,Increases the target's Dual Wield skill by 35 points.,250,2700,668,60,Creature Enchantment,0.3,20,16,5,0.25,1
5801,Dual Wield Mastery Other VII,Increases the target's Dual Wield skill by 40 points.,300,3600,668,70,Creature Enchantment,0.15,20,16,5,0.25,1
5802,Incantation of Dual Wield Mastery Other,Increases the target's Dual Wield skill by 45 points.,400,5400,668,80,Creature Enchantment,0.15,20,16,5,0.25,1
5803,Dual Wield Mastery Self I,Increases the caster's Dual Wield skill by 10 points.,1,1800,668,15,Creature Enchantment,0.01,20,16,0,0,1
5804,Dual Wield Mastery Self II,Increases the caster's Dual Wield skill by 15 points.,50,1800,668,30,Creature Enchantment,0.05,20,16,0,0,1
5805,Dual Wield Mastery Self III,Increases the caster's Dual Wield skill by 20 points.,100,1800,668,40,Creature Enchantment,0.1,20,16,0,0,1
5806,Dual Wield Mastery Self IV,Increases the caster's Dual Wield skill by 25 points.,150,1800,668,50,Creature Enchantment,0.15,20,16,0,0,1
5807,Dual Wield Mastery Self V,Increases the caster's Dual Wield skill by 30 points.,200,1800,668,60,Creature Enchantment,0.2,20,16,0,0,1
5808,Dual Wield Mastery Self VI,Increases the caster's Dual Wield skill by 35 points.,250,2700,668,70,Creature Enchantment,0.3,20,16,0,0,1
5809,Dual Wield Mastery Self VII,Increases the caster's Dual Wield skill by 40 points.,300,3600,668,70,Creature Enchantment,0.15,20,16,0,0,1
5810,Incantation of Dual Wield Mastery Self,Increases the caster's Dual Wield skill by 45 points.,400,5400,668,80,Creature Enchantment,0.15,20,16,0,0,1
5819,Recklessness Mastery Other I,Increases the target's Recklessness skill by 10 points.,1,1800,671,10,Creature Enchantment,0.01,20,16,0,1,1
5820,Recklessness Mastery Other II,Increases the target's Recklessness skill by 15 points.,50,1800,671,20,Creature Enchantment,0.05,20,16,5,0.85,1
5821,Recklessness Mastery Other III,Increases the target's Recklessness skill by 20 points.,100,1800,671,30,Creature Enchantment,0.1,20,16,5,0.7,1
5822,Recklessness Mastery Other IV,Increases the target's Recklessness skill by 25 points.,150,1800,671,40,Creature Enchantment,0.15,20,16,5,0.55,1
5823,Recklessness Mastery Other V,Increases the target's Recklessness skill by 30 points.,200,1800,671,50,Creature Enchantment,0.2,20,16,5,0.4,1
5824,Recklessness Mastery Other VI,Increases the target's Recklessness skill by 35 points.,250,2700,671,60,Creature Enchantment,0.3,20,16,5,0.25,1
5825,Recklessness Mastery Other VII,Increases the target's Recklessness skill by 40 points.,300,3600,671,70,Creature Enchantment,0.15,20,16,5,0.25,1
5826,Incantation of Recklessness Mastery Other,Increases the target's Recklessness skill by 45 points.,400,5400,671,80,Creature Enchantment,0.15,20,16,5,0.25,1
5827,Recklessness Mastery Self I,Increases the caster's Recklessness skill by 10 points.,1,1800,671,15,Creature Enchantment,0.01,20,16,0,0,1
5828,Recklessness Mastery Self II,Increases the caster's Recklessness skill by 15 points.,50,1800,671,30,Creature Enchantment,0.05,20,16,0,0,1
5829,Recklessness Mastery Self III,Increases the caster's Recklessness skill by 20 points.,100,1800,671,40,Creature Enchantment,0.1,20,16,0,0,1
5830,Recklessness Mastery Self IV,Increases the caster's Recklessness skill by 25 points.,150,1800,671,50,Creature Enchantment,0.15,20,16,0,0,1
5831,Recklessness Mastery Self V,Increases the caster's Recklessness skill by 30 points.,200,1800,671,60,Creature Enchantment,0.2,20,16,0,0,1
5832,Recklessness Mastery Self VI,Increases the caster's Recklessness skill by 35 points.,250,2700,671,70,Creature Enchantment,0.3,20,16,0,0,1
5833,Recklessness Mastery Self VII,Increases the caster's Recklessness skill by 40 points.,300,3600,671,70,Creature Enchantment,0.15,20,16,0,0,1
5834,Incantation of Recklessness Mastery Self,Increases the caster's Recklessness skill by 45 points.,400,5400,671,80,Creature Enchantment,0.15,20,16,0,0,1
5843,Shield Mastery Other I,Increases the target's Shield skill by 10 points.,1,1800,674,10,Creature Enchantment,0.01,20,16,0,1,1
5844,Shield Mastery Other II,Increases the target's Shield skill by 15 points.,50,1800,674,20,Creature Enchantment,0.05,20,16,5,0.85,1
5845,Shield Mastery Other III,Increases the target's Shield skill by 20 points.,100,1800,674,30,Creature Enchantment,0.1,20,16,5,0.7,1
5846,Shield Mastery Other IV,Increases the target's Shield skill by 25 points.,150,1800,674,40,Creature Enchantment,0.15,20,16,5,0.55,1
5847,Shield Mastery Other V,Increases the target's Shield skill by 30 points.,200,1800,674,50,Creature Enchantment,0.2,20,16,5,0.4,1
5848,Shield Mastery Other VI,Increases the target's Shield skill by 35 points.,250,2700,674,60,Creature Enchantment,0.3,20,16,5,0.25,1
5849,Shield Mastery Other VII,Increases the target's Shield skill by 40 points.,300,3600,674,70,Creature Enchantment,0.15,20,16,5,0.25,1
5850,Incantation of Shield Mastery Other,Increases the target's Shield skill by 45 points.,400,5400,674,80,Creature Enchantment,0.15,20,16,5,0.25,1
5851,Shield Mastery Self I,Increases the caster's Shield skill by 10 points.,1,1800,674,15,Creature Enchantment,0.01,20,16,0,0,1
5852,Shield Mastery Self II,Increases the caster's Shield skill by 15 points.,50,1800,674,30,Creature Enchantment,0.05,20,16,0,0,1
5853,Shield Mastery Self III,Increases the caster's Shield skill by 20 points.,100,1800,674,40,Creature Enchantment,0.1,20,16,0,0,1
5854,Shield Mastery Self IV,Increases the caster's Shield skill by 25 points.,150,1800,674,50,Creature Enchantment,0.15,20,16,0,0,1
5855,Shield Mastery Self V,Increases the caster's Shield skill by 30 points.,200,1800,674,60,Creature Enchantment,0.2,20,16,0,0,1
5856,Shield Mastery Self VI,Increases the caster's Shield skill by 35 points.,250,2700,674,70,Creature Enchantment,0.3,20,16,0,0,1
5857,Shield Mastery Self VII,Increases the caster's Shield skill by 40 points.,300,3600,674,70,Creature Enchantment,0.15,20,16,0,0,1
5858,Incantation of Shield Mastery Self,Increases the caster's Shield skill by 45 points.,400,5400,674,80,Creature Enchantment,0.15,20,16,0,0,1
5867,Sneak Attack Mastery Other I,Increases the target's Sneak Attack skill by 10 points.,1,1800,677,10,Creature Enchantment,0.01,20,16,0,1,1
5868,Sneak Attack Mastery Other II,Increases the target's Sneak Attack skill by 15 points.,50,1800,677,20,Creature Enchantment,0.05,20,16,5,0.85,1
5869,Sneak Attack Mastery Other III,Increases the target's Sneak Attack skill by 20 points.,100,1800,677,30,Creature Enchantment,0.1,20,16,5,0.7,1
