Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
4468,Incantation of Fire Protection Self,Reduces damage the caster takes from Fire by 68%,400,5400,109,80,Life Magic,0.15,43,16,0,0,0
4469,Incantation of Lightning Protection Other,Reduces damage the target takes from Lightning by 68%,400,5400,107,80,Life Magic,0.15,53,16,5,0.25,0
4470,Incantation of Lightning Protection Self,Reduces damage the caster takes from Lightning by 68%,400,5400,107,80,Life Magic,0.15,53,16,0,0,0
4471,Incantation of Piercing Protection Other,Reduces damage the target takes from Piercing by 68%,400,5400,111,80,Life Magic,0.15,45,16,5,0.25,0
4472,Incantation of Piercing Protection Self,Reduces damage the caster takes from Piercing by 68%,400,5400,111,80,Life Magic,0.15,45,16,5,0.25,0
4473,Incantation of Acid Vulnerability Other,Increases damage the target takes from acid by 210%.,400,300,102,80,Life Magic,0.15,50,16,5,0.25,1
4474,Incantation of Acid Vulnerability Self,Increases damage the caster takes from acid by 210%.,400,300,102,80,Life Magic,0.15,50,16,0,0,1
4475,Incantation of Blade Vulnerability Other,Increases damage the target takes from Slashing by 210%.,400,300,114,80,Life Magic,0.15,48,16,5,0.25,1
4476,Incantation of Blade Vulnerability Self,Increases damage the caster takes from Slashing by 210%.,400,300,114,80,Life Magic,0.15,48,16,0,0,1
4477,Incantation of Bludgeoning Vulnerability Other,Increases damage the target takes from Bludgeoning by 210%.,400,300,104,80,Life Magic,0.15,56,16,5,0.25,1
4478,Incantation of Bludgeoning Vulnerability Self,Increases damage the caster takes from Bludgeoning by 210%.,400,300,104,80,Life Magic,0.15,56,16,0,0,1
4479,Incantation of Cold Vulnerability Other,Increases damage the target takes from Cold by 210%.,400,300,106,80,Life Magic,0.15,52,16,5,0.25,1
4480,Incantation of Cold Vulnerability Self,Increases damage the caster takes from Cold by 210%.,400,300,106,80,Life Magic,0.15,52,16,0,0,1
4481,Incantation of Fire Vulnerability Other,Increases damage the target takes from Fire by 210%.,400,300,110,80,Life Magic,0.15,44,16,5,0.25,1
4482,Incantation of Fire Vulnerability Self,Increases damage the caster takes from Fire by 210%.,400,300,110,80,Life Magic,0.15,44,16,0,0,1
4483,Incantation of Lightning Vulnerability Other,Increases damage the target takes from Lightning by 210%.,400,300,108,80,Life Magic,0.15,54,16,5,0.25,1
4484,Incantation of Lightning Vulnerability Self,Increases damage the caster takes from Lightning by 210%.,400,300,108,80,Life Magic,0.15,54,16,0,0,1
4485,Incantation of Piercing Vulnerability Other,Increases damage the target takes from Piercing by 210%.,400,300,112,80,Life Magic,0.15,46,16,5,0.25,1
4486,Incantation of Piercing Vulnerability Self,Increases damage the caster takes from Piercing by 210%.,400,300,112,80,Life Magic,0.15,46,16,0,0,1
4487,Incantation of Exhaustion Other,Decreases the rate at which the target regains Stamina by 75%.,400,300,96,80,Life Magic,0.15,42,16,5,0.25,0
4488,Incantation of Exhaustion Self,Decreases the rate at which the caster regains Stamina by 75%.,400,300,96,80,Life Magic,0.15,42,16,0,0,0
4489,Incantation of Fester Other,Decrease target's natural healing rate by 75%.,400,300,94,80,Life Magic,0.15,38,16,5,0.25,0
4490,Incantation of Fester Self,Decrease caster's natural healing rate by 75%.,400,300,94,80,Life Magic,0.15,38,16,5,1,0
4491,Incantation of Mana Depletion Other,Decreases target's natural mana rate by 75%.,400,300,98,80,Life Magic,0.15,40,16,5,0.25,0
4492,Incantation of Mana Depletion Self,Decreases caster's natural mana rate by 75%.,400,300,98,80,Life Magic,0.15,40,16,0,0,0
4493,Incantation of Mana Renewal Other,Increases the target's natural mana rate by 145%.,400,5400,97,80,Life Magic,0.15,39,16,5,0.25,1
4494,Incantation of Mana Renewal Self,Increases the caster's natural mana rate by 145%.,400,5400,97,80,Life Magic,0.15,39,16,0,0,1
4495,Incantation of Regeneration Other,Increase target's natural healing rate by 145%.,400,5400,93,80,Life Magic,0.15,37,16,5,0.25,1
4496,Incantation of Regeneration Self,Increase caster's natural healing rate by 145%.,400,5400,93,80,Life Magic,0.15,37,16,5,1,1
4497,Incantation of Rejuvenation Other,Increases the rate at which the target regains Stamina by 145%.,400,5400,95,80,Life Magic,0.15,41,16,5,0.25,1
4498,Incantation of Rejuvenation Self,Increases the rate at which the caster regains Stamina by 145%.,400,5400,95,80,Life Magic,0.15,41,16,0,0,1
4499,Incantation of Arcanum Salvaging Self,Increases the caster's Salvaging skill by 45 points.,400,5400,435,80,Creature Enchantment,0.15,26,16,0,0,1
4500,Incantation of Arcanum Enlightenment,Increases the target's Salvaging skill by 45 points.,400,5400,435,80,Creature Enchantment,0.15,26,16,5,0.25,1
4501,Incantation of Nuhmudira's Wisdom,Increases the caster's Salvaging skill by 45 points.,400,5400,435,80,Creature Enchantment,0.15,26,16,0,0,1
4502,Incantation of Nuhmudira Enlightenment,Increases the target's Salvaging skill by 45 points.,400,5400,435,80,Creature Enchantment,0.15,26,16,5,0.25,1
4503,Incantation of Alchemy Ineptitude Other,Decreases the target's Alchemy skill by 45 points.,400,300,220,80,Creature Enchantment,0.15,27,16,5,0.25,1
4504,Incantation of Alchemy Ineptitude Self,Decreases the caster's Alchemy skill by 45 points.,400,300,220,80,Creature Enchantment,0.15,27,16,0,0,1
4505,Incantation of Alchemy Mastery Other,Increases the target's Alchemy skill by 45 points.,400,5400,221,80,Creature Enchantment,0.15,26,16,5,0.25,1
4506,Incantation of Alchemy Mastery Self,Increases the caster's Alchemy skill by 45 points.,400,5400,221,80,Creature Enchantment,0.15,26,16,0,0,1
4507,Incantation of Arcane Benightedness Other,Decreases the target's Arcane Lore skill by 45 points.,400,300,54,80,Creature Enchantment,0.15,27,16,5,0.25,1
4508,Incantation of Arcane Benightedness Self,Decreases the caster's Arcane Lore skill by 45 points.,400,300,54,80,Creature Enchantment,0.15,27,16,0,0,1
4509,Incantation of Arcane Enlightenment Other,Increases the target's Arcane Lore skill by 45 points.,400,5400,53,80,Creature Enchantment,0.15,26,16,5,0.25,1
4510,Incantation of Arcane Enlightenment Self,Increases the caster's Arcane Lore skill by 45 points.,400,5400,53,80,Creature Enchantment,0.15,26,16,0,0,1
4511,Incantation of Armor Tinkering Expertise Other,Increases the target's Armor Tinkering skill by 45 points.,400,5400,55,80,Creature Enchantment,0.15,28,16,5,0.25,1
4512,Incantation of Armor Tinkering Expertise Self,Increases the caster's Armor Tinkering skill by 45 points.,400,5400,55,80,Creature Enchantment,0.15,28,16,0,0,1
4513,Incantation of Armor Tinkering Ignorance Other,Decreases the target's Armor Tinkering skill by 45 points.,400,300,56,80,Creature Enchantment,0.15,29,16,5,0.25,1
4514,Incantation of Armor Tinkering Ignorance Self,Decreases the caster's Armor Tinkering skill by 45 points.,400,300,56,80,Creature Enchantment,0.15,29,16,0,0,1
4515,Incantation of Light Weapon Ineptitude Other,Decreases the target's Light Weapons skill by 45 points.,400,300,18,80,Creature Enchantment,0.15,19,16,5,0.25,1
4516,Incantation of Light Weapon Ineptitude Self,Decreases the caster's Light Weapons skill by 45 points.,400,300,18,80,Creature Enchantment,0.15,19,16,0,0,1
4517,Incantation of Light Weapon Mastery Other,Increases the target's Light Weapons skill by 45 points.,400,5400,17,80,Creature Enchantment,0.15,18,16,5,0.25,1
4518,Incantation of Light Weapon Mastery Self,Increases the caster's Light Weapons skill by 45 points.,400,5400,17,80,Creature Enchantment,0.15,18,16,0,0,1
4519,Incantation of Missile Weapon Ineptitude Other,Decreases the target's Missile Weapons skill by 45 points.,400,300,20,80,Creature Enchantment,0.15,19,16,5,0.25,1
4520,Incantation of Missile Weapon Ineptitude Self,Decreases the caster's Missile Weapons skill by 45 points.,400,300,20,80,Creature Enchantment,0.15,19,16,0,0,1
4521,Incantation of Missile Weapon Mastery Other,Increases the target's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.15,18,16,5,0.25,1
4522,Incantation of Missile Weapon Mastery Self,Increases the caster's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.15,18,16,0,0,1
4523,Incantation of Cooking Ineptitude Other,Decreases the target's Cooking skill by 45 points.,400,300,217,80,Creature Enchantment,0.15,21,16,5,0.25,1
4524,Incantation of Cooking Ineptitude Self,Decreases the caster's Cooking skill by 45 points.,400,300,217,80,Creature Enchantment,0.15,21,16,0,0,1
4525,Incantation of Cooking Mastery Other,Increases the target's Cooking skill by 45 points.,400,5400,216,80,Creature Enchantment,0.15,20,16,5,0.25,1
4526,Incantation of Cooking Mastery Self,Increases the caster's Cooking skill by 45 points.,400,5400,216,80,Creature Enchantment,0.15,20,16,0,0,1
4527,Incantation of Creature Enchantment Ineptitude Other,Decreases the target's Creature Enchantment skill by 45 points.,400,300,44,80,Creature Enchantment,0.15,27,16,5,0.25,1
4528,Incantation of Creature Enchantment Ineptitude Self,Decreases the caster's Creature Enchantment skill by 45 points.,400,300,44,80,Creature Enchantment,0.15,27,16,0,0,1
4529,Incantation of Creature Enchantment Mastery Other,Increases the target's Creature Enchantment skill by 45 points.,400,5400,43,80,Creature Enchantment,0.15,26,16,5,0.25,1
4530,Incantation of Creature Enchantment Mastery Self,Increases the caster's Creature Enchantment skill by 45 points.,400,5400,43,80,Creature Enchantment,0.15,26,16,0,0,1
4531,Incantation of Missile Weapon Ineptitude Other,Decreases the target's Missile Weapons skill by 45 points.,400,300,20,80,Creature Enchantment,0.15,19,16,5,0.25,1
4532,Incantation of Missile Weapon Ineptitude Self,Decreases the caster's Missile Weapons skill by 45 points.,400,300,20,80,Creature Enchantment,0.15,19,16,0,0,1
4533,Incantation of Missile Weapon Mastery Other,Increases the target's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.15,18,16,5,0.25,1
4534,Incantation of Missile Weapon Mastery Self,Increases the caster's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.15,18,16,0,0,1
4535,Incantation of Finesse Weapon Ineptitude Other,Decreases the target's Finesse Weapons skill by 45 points.,400,300,24,80,Creature Enchantment,0.15,19,16,5,0.25,1
4536,Incantation of Finesse Weapon Ineptitude Self,Decreases the caster's Finesse Weapons skill by 45 points.,400,300,24,80,Creature Enchantment,0.15,19,16,0,0,1
4537,Incantation of Finesse Weapon Mastery Other,Increases the target's Finesse Weapons skill by 45 points.,400,5400,23,80,Creature Enchantment,0.15,18,16,5,0.25,1
4538,Incantation of Finesse Weapon Mastery Self,Increases the caster's Finesse Weapons skill by 45 points.,400,5400,23,80,Creature Enchantment,0.15,18,16,0,0,1
4539,Incantation of Deception Ineptitude Other,Decreases the target's Deception skill by 45 points.,400,300,66,80,Creature Enchantment,0.15,29,16,5,0.25,1
4540,Incantation of Deception Ineptitude Self,Decreases the caster's Deception skill by 45 points.,400,300,66,80,Creature Enchantment,0.15,29,16,0,0,1
4541,Incantation of Deception Mastery Other,Increases the target's Deception skill by 45 points.,400,5400,65,80,Creature Enchantment,0.15,28,16,5,0.25,1
4542,Incantation of Deception Mastery Self,Increases the caster's Deception skill by 45 points.,400,5400,65,80,Creature Enchantment,0.15,28,16,0,0,1
4543,Incantation of Defenselessness Other,Decreases the target's Missile Defense skill by 45 points.,400,300,40,80,Creature Enchantment,0.15,23,16,5,0.25,1
4544,Incantation of Defenselessness Self,Decreases the caster's Missile Defense skill by 45 points.,400,300,40,80,Creature Enchantment,0.15,23,16,0,0,1
4545,Incantation of Faithlessness Other,Decreases the target's Loyalty skill by 45 points.,400,300,76,80,Creature Enchantment,0.15,21,16,5,0.25,1
4546,Incantation of Faithlessness Self,Decreases the caster's Loyalty skill by 45 points.,400,300,76,80,Creature Enchantment,0.15,21,16,0,0,1
4547,Incantation of Fealty Other,Increases the target's Loyalty skill by 45 points.,400,5400,75,80,Creature Enchantment,0.15,20,16,5,0.25,1
4548,Incantation of Fealty Self,Increases the caster's Loyalty skill by 45 points.,400,5400,75,80,Creature Enchantment,0.15,20,16,0,0,1
4549,Incantation of Fletching Ineptitude Other,Decreases the target's Fletching skill by 45 points.,400,300,219,80,Creature Enchantment,0.15,21,16,5,0.25,1
4550,Incantation of Fletching Ineptitude Self,Decreases the caster's Fletching skill by 45 points.,400,300,219,80,Creature Enchantment,0.15,21,16,0,0,1
4551,Incantation of Fletching Mastery Other,Increases the target's Fletching skill by 45 points.,400,5400,218,80,Creature Enchantment,0.15,20,16,5,0.25,1
4552,Incantation of Fletching Mastery Self,Increases the caster's Fletching skill by 45 points.,400,5400,218,80,Creature Enchantment,0.15,20,16,0,0,1
4553,Incantation of Healing Ineptitude Other,Decreases the target's Healing skill by 45 points.,400,300,68,80,Creature Enchantment,0.15,21,16,5,0.25,1
4554,Incantation of Healing Ineptitude Self,Decreases the caster's Healing skill by 45 points.,400,300,68,80,Creature Enchantment,0.15,21,16,0,0,1
4555,Incantation of Healing Mastery Other,Increases the target's Healing skill by 45 points.,400,5400,67,80,Creature Enchantment,0.15,20,16,5,0.25,1
4556,Incantation of Healing Mastery Self,Increases the caster's Healing skill by 45 points.,400,5400,67,80,Creature Enchantment,0.15,20,16,0,0,1
4557,Incantation of Impregnability Other,Increases the target's Missile Defense skill by 45 points.,400,5400,39,80,Creature Enchantment,0.15,22,16,5,0.25,1
4558,Incantation of Impregnability Self,Increases the caster's Missile Defense skill by 45 points.,400,5400,39,80,Creature Enchantment,0.15,22,16,0,0,1
4559,Incantation of Invulnerability Other,Increases the target's Melee Defense skill by 45 points.,400,5400,37,80,Creature Enchantment,0.15,22,16,5,0.25,1
4560,Incantation of Invulnerability Self,Increases the caster's Melee Defense skill by 45 points.,400,5400,37,80,Creature Enchantment,0.15,22,16,0,0,1
4561,Incantation of Item Enchantment Ineptitude Other,Decreases the target's Item Enchantment skill by 45 points.,400,300,46,80,Creature Enchantment,0.15,27,16,5,0.25,1
4562,Incantation of Item Enchantment Ineptitude Self,Decreases the caster's Item Enchantment skill by 45 points.,400,300,46,80,Creature Enchantment,0.15,27,16,0,0,1
4563,Incantation of Item Enchantment Mastery Other,Increases the target's Item Enchantment skill by 45 points.,400,5400,45,80,Creature Enchantment,0.15,26,16,5,0.25,1
4564,Incantation of Item Enchantment Mastery Self,Increases the caster's Item Enchantment skill by 45 points.,400,5400,45,80,Creature Enchantment,0.15,26,16,0,0,1
4565,Incantation of Item Tinkering Expertise Other,Increases the target's Item Tinkering skill by 45 points.,400,5400,57,80,Creature Enchantment,0.15,28,16,5,0.25,1
4566,Incantation of Item Tinkering Expertise Self,Increases the caster's Item Tinkering skill by 45 points.,400,5400,57,80,Creature Enchantment,0.15,28,16,0,0,1
4567,Incantation of Item Tinkering Ignorance Other,Decreases the target's Item Tinkering skill by 45 points.,400,300,58,80,Creature Enchantment,0.15,29,16,5,0.25,1
4568,Incantation of Item Tinkering Ignorance Self,Decreases the caster's Item Tinkering skill by 45 points.,400,300,58,80,Creature Enchantment,0.15,29,16,0,0,1
